,Title,Categories,Tags,Replies,Post,Comment
166,FAQ: Learn HTML: Script - JavaScript and HTML,"FAQ,HTML FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “JavaScript and HTML” exercise from the lesson “Learn HTML: Script”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
FAQs on the exercise JavaScript and HTML


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
167,Should I use a <p> tag or a <div> tag?,"FAQ,HTML FAQ",q-a,1,"
Question
I notice I can use either <div> or <p> elements in the workspace and the paragraphs seems to display exactly the same. Since it doesn’t seem to matter much one way or another, which element should I use here and why?
Answer
This is a great discovery as it illustrates that <div> and <p> elements have something in common: they are both block level elements. As such, the browser renders these elements in the same way. It is up to the developer to pick the tag which best describes the content it will contain. When we are dealing with paragraphs, the semantically correct tag to pick would be the <p> tag.
As you press on with your learning, keep on experimenting in the workspace!
",
168,Why are some tags self-closing whereas others are not?,"FAQ,HTML FAQ",q-a,1,"
Question
Why are some tags self-closing (<img>, <br>, etc.)  whereas others are not ?
Answer
The important distinction between self-closing tags and all other tags is that self-closing tags represent void elements. Void elements like <img> and <br> cannot contain any content. All other tags may (but are not required to) contain content.
",
169,Why doesn’t the controls attribute need a value?,"FAQ,HTML FAQ",q-a,1,"
Question
Why doesn’t the controls attribute need a value, like all the other attributes we have seen thus far?
Answer
Unlike the other attributes you have seen thus far, the controls attribute is an example of a Boolean attribute. Boolean attributes have true/false conditions. Including a Boolean attribute  within an element signifies the condition is true (or on) while omitting it signifies the condition is false (or off).
In this case, including the controls attribute within the opening video tag means “turn the controls on”. We might even say that this is the truthy condition.
",
170,"With semantic HTML, do we no longer use the div element?","FAQ,HTML FAQ",semantic-html,8,"
With semantic elements the div element is no longer used?
","
Hi,
From the introduction to semantic HTML, the div element is a non-sematic element which means that the div element does not provide information about the content between the opening tags and closing tags.
We are advised to used semantic HTML element to enhance accessibility, Search Engine Optimization, and readability.

With advanced styling, you will notice that you need to enclose one block within another within another and so on, and in these settings using <div> with class and/or id is just practical. But whenever you build a main structure of your website, you should use semantic elements for all the reasons mentioned before.

I am new to HTML. Now that I know that using div element is non-semantic and we are advised to use semantic HTML elements, why we use div element at all? Does the div element still have purpose?

There is a limited number of semantic elements and you might decide that <div> with a class (like wrapper, container, jumbotron etc) may be more appropriate, particularly when you style your website. This is how I understand and use it. Whenever I can use a semantic element, I favour it, though.

Thanks so much! I appreciate your rapid reply.

is Section Tag considered a Block element

Yes. The <section> element is a block-level element
"
171,Why is the code on line 1 white whereas all the other HTML tags are pink?,"FAQ,HTML FAQ",q-a,1,"
Question
Why is the code on line 1 white whereas all the other HTML tags are pink?
Answer
Line one is not actually an HTML element or tag. As you will discover in lesson 2,  it is a declaration that lets the browser know that it is looking at an HTML5 document and it should be parsed  accordingly.
Text editors like the one you are using in this workspace often use different colors to help developers distinguish between different pieces of code and to aid in overall readability.
",
172,Why does the example have an empy `<th>`?,"FAQ,HTML FAQ","tables,q-a",16,"

Untitled2021×740 213 KB

Could someone please take a look at this? I’ve been stressing out over the table headings lesson for over an hour to no avail. Could someone let me know what im doing wrong? https://www.codecademy.com/courses/learn-html/lessons/tables/exercises/table-headings this is the lesson.
","
I’ve also seen something about a  tag but it mentions nothing about this in the lesson.

The empty TH element could be the problem.

I only did that because the lesson on the left had put it too.
However I’ve tried it without and still doesn’t work.

At some point the instructions might have asked for a THEAD?
Eg.
  <table>
    <thead>
      <tr>
        <th>Company Name</th>
        <th>Number of Items to Ship</th>
        <th>Next Action</th>
      </tr>
    </thead>


Ive gone back through the instructions twice and it at no point mentioned a thead, however the solution you just gave me worked so i’ll make a note of it and carry on with the lessons. Thankyou very much sir.

I’m answering for posterity to help other learners. The example uses an empty <th> to create a blank space in the upper left corner. This will create a table like below.


Just to add: I think the example mentions the empty TH for this reason:

The blank heading creates the extra table cell necessary to align the table headings correctly over the data they correspond to.

Which stumbled me up as well. Remove that empty TH and the lesson completes.
Perhaps the lesson/example needs updating.




 jlymann:

Remove that empty TH and the lesson completes.


The lesson may complete but the outcome will be a malformed table.

For all the beginners out there, I would like to tell you that you must add border=1 inside the  element in order to add a border to your table because if not you will not have a border for your table. Inside Codecademy it is added without border=1  outside it will not be added. Try and tell me.

remove the empty th and replace the scope with row 

You’ve added 4 headings and they’ve  only asked for 3 and I think you should add the heading tags without any attributes 

Yeah, but we are not up to that lesson. We don’t know what it Border=1  means. It’s not written in that part of the lesson. We shouldn’t be learning new tags/codes/etc from a forum, that’s the codeacademy’s job.

It says in the information to add  as an empty heading that aligns the columns in place.
        
That information was given as an example for our understanding whereas to complete that  section of the exercise you don’t have to add an 4th heading. To complete an exercise we’re bound to follow the instructions. That’s why you shouldn’t add attributes.  

Catower,
The answer that you gave, i found it out by actually “fiddling” around to see the effect of adding the empty header code and hence saw the output and accordingly corrected it myself.
I noticed that many of the questions related to the lessons on this portal are similar to this one…which in my view…could be avoided if, for example, in the lesson “Table Headings - Introduction to HTML, page 5/13” (to which this question is related).
In this lesson, the corresponding HTML code is shown as an example, the above table could also have been depicted below the HTML code for the benefit of the learners to understand how the output would look like once the HTML code is run.
Hence, in general, wherever HTML coding is depicted in the lessons as examples there should be a corresponding output of that coding shown in the lesson for a better understanding of what is taught in that lesson and this may minimise such questions on the forum. This in effect would help various levels of learners registered for various courses on this website.
"
173,"Why do we need `for`, `id`, and `name`?","FAQ,HTML FAQ","forms,q-a",8,"
When writing the code for a Textarea Element, why do you need to add the for, id, and name?
<form> <label for=""blog"">New Blog Post: </label> <br> <textarea id=""blog"" name=""blog"" rows=""5"" cols=""30""></textarea>

","



Why can't the textarea be left blank?


Hello. Why can’t textarea element left blank


you can, why shouldn’t this be possible? Default text is really useful



 tegabainbridge931794:

When writing the code for a Textarea Element, why do you need to add the for, id, and name?


the for and id are used to associate the label and the element, the id can also be used for styling
the name is used form submission.

whats the big difference between id attribute and name atrribute

id is for styling and associating input element with label
name attribute is used when sending information to the back-end of your website.

are we learning back end in next section

no, that would be throwing you into the deep. Of course you ca google about form submission to get a general idea. be careful not to drown.

I have tried so many times but this is not working. 
Can someone please help!

Screenshot 2020-07-24 at 3.33.54 PM914×312 46.1 KB
"
174,This is my final project. I have a problem too,"FAQ,HTML FAQ",q-a,1,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

Hi!  This project contains a main site and 4 sub-sites as samples of my work as variety of subjects. I play the role of a web designer offering my services.
unfortunately, I have not finished with Java Script course. which, I felt the need for it in this project. Hopefully in the future, by using JS I can make it better.
Check it out for now. If you go through the whole project you will find my problem. But, I leave it for the next post and reply.
I appreciate  your feed-backs & criticisms.
<Below this line, add a link to the EXACT exercise that you are stuck at.>
http://maktabema.net/
<In what way does your code behave incorrectly? Include ALL error messages.>

```
Replace this line with your code.
<do not remove the three backticks above>
",
175,FAQ: Learn HTML - Intro to HTML - Image Alts,"FAQ,HTML FAQ",,17,"

FAQ image1000×209 164 KB

This community-built FAQ covers the “Image Alts” exercise in Codecademy’s lessons on HTML.
Here are the most popular community questions on this exercise:

What is good alt text to use?
How long or detailed should our alternative text be?
Should the alt attribute show up when hovering on the image?
Is there free screen reading software I can use?

Join the Discussion. We Want to Hear From You!
Have a new question or can answer someone else’s?  Reply () to an existing thread!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources about HTML in general? Go here!
Want to take the conversation in a totally different direction? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account, billing, Pro, or Pro Intensive? Reach out to our support team!
None of the above?  Find out where to ask other questions here!
","
Other FAQs
The following are links to additional questions that our community has asked about this exercise:

This list will contain other frequently asked questions that aren’t quite as popular as the ones above.
Currently there have not been enough questions asked and answered about this exercise to populate this FAQ section.
This FAQ is built and maintained by you, the Codecademy community – help yourself and other learners like you by contributing!

Not seeing your question?  It may still have been asked before – try searching for it by clicking the spyglass icon  () in the top-right of this page.  Still can’t find it?  Ask it below by hitting the reply button below this post ().

Hey there !
You say to leave the alt attribute empty if it’s not needed. Does an image need an alt attribute (even empty) or is it possible to put only src and no alt attribute ?
Thanks !

It’s basically meant for screen readers. If there is no alt attribute the reader reads the full url, which is annoying.

Ok, it makes sense. Thanks !

I’m having trouble figuring out how to correctly add alt image attribute description - to the following code.

Where would this alt image attribute go?
When I place this attribute below the image source, the image description appears inpage to the right of the image and NOT when I mouseover the image as I think it should be.
Thanks -

<img src=""#"" alt=""A Brown Bear"" />

The alt attribute goes right after the image’s src.

Hey,
So I’m almost quite certain that this is a bug.  I added the <img src=""link"" alt=""A brown bear nonchalantly stares at you"" />, but when I hit “Run”, it keeps asking me if I entered the alt attribute…
The right side panel where it displays the output of the code is all of a sudden blank (only shows http://localhost:8000 at the top) and doesn’t load any of the code. This just happens when I’m inside this URL. When I go back a lesson it works fine, but without being able to complete this lesson, I cannot even proceed to the next by just skipping this one.
Edit: Was able to skip this error by clicking on “Solution”

Screen Shot 2019-08-07 at 12.34.50 PM.png851×515 56.1 KB


4 posts were split to a new topic: Should alt show up when hovering?

There’s a bug with this exercise. You can bypass it by clicking solution.

I believe you should always include an alt attribute even if it’s alt="" "" for example if there is a description of the image, directly underneath it.

hey!
Just wanted to know what it means to put a # in src?
ex:- src=""#""

The # (hash) when written in the location bar means current page. It is often used as a placeholder when we are writing our HTML structure. Once that is in place we can fill in the missing URLs.
If we see a link like this…
<a href=""#"">Top of Page</a>

that tells us clicking the link will cause the page to scroll back to the top.

Addendum
Given we have a current page that means we can more closely define the hash to mean, “A fragment at this location”, which fragment may be the BODY, or any descendant of it.
Say we have a tag at the top of the page…
<nav>

and we give it an id…
<nav id=""top"">

Now that ‘to top’ link could look like this…
<a href=""#top"">Top of Page</a>

In what situation would I not use alt on an image?

Quite simply, when the image is window dressing with no content value (i.e., skin graphics, filler, random visual, etc.).
Another case is when textual content is represented in a graphic, and it is meaningful to the topic. For this element we would use the title attribute.
title=""textual content in an image"" 

In both of the above cases we would not leave off the alt attribute, but leave the value empty.
alt=""""

Add the  alt  attribute to the image and include a description. Make sure the description accurately describes the image.
someone can help me to add the ‘alt’ attribute? i don’t know where to go
"
176,FAQ: Learn HTML: Form Validation - Set a Minumum and Maximum,"FAQ,HTML FAQ",,14,"

Community%20FAQs%20on%20Codecademy%20Exercises1000×208 141 KB

This community-built FAQ covers the “Set a Minumum and Maximum” exercise from the lesson “Learn HTML: Form Validation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Introduction to HTML
FAQs on the exercise Set a Minumum and Maximum


Is it possible to style the error message?
What order do attributes need to be in?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
how can we set rules for range type of input field ? and what rules can we set for it?
thanks 

3 posts were split to a new topic: My code doesn’t display a warning?

I checked the javascript code for this to see how it works and i have a question i can kinda seem to understand the lines of code except for line excpet for line 2 in numCheck.js  where it says const guess = new
I looked around in the other files and i dont know where new was defined or located when I erase it the whole code stops working can anyone please explain to me what this line of code does

Why are we able to have to inputs under the same label? How do they know to combine to each other?

The label identifies the element it is bound to. for is bound to id. Normal flow rules apply.

3 posts were split to a new topic: Is it possible to style the error message?

9 posts were split to a new topic: What order do attributes need to be in?

Is it possible to change min and max values in the browser’s code inspector to submit another value? Would it work?

The input field changed size after I set the min=""1"" max=""10"" values. Why is that? Is that standard behaviour, or is there some css/js/something working here, that I cannot see?

In this exercise HTML method is “GET”, previously we have used only “POST”. What is the difference between them two and why in this case we are using “GET”?

You’ll find articles and videos on their difference in the following SERP…

https://www.google.com/search?q=GET+vs+POST


I understand that a label is connected to input via for and id attributes. But when we use a submit button, then that means using an input with the type=""submit"", so how does it connect to a label or to the input text field right next to it? I mean we click it and only the field right next to it responds. How does it happen?

Submit is a special type of input that triggers an event, onsubmit which then fires the handler. The handler parses the form data and builds a header for the request that contains all the fields assigned to the name we give them.
<input name=""info"" value=""user info"">

becomes,
info=""user info""

Because by default Submit has its own visual presentation and text, it does not need, nor should have a label. Only other inputs should have labels.
"
177,FAQ: Learn HTML: Forms - Checkbox Input,"FAQ,HTML FAQ",,15,"

Community%20FAQs%20on%20Codecademy%20Exercises1000×208 141 KB

This community-built FAQ covers the “Checkbox Input” exercise from the lesson “Learn HTML: Forms”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Introduction to HTML
FAQs on the exercise Checkbox Input


How is name used for grouping?
What is the purpose of the value attribute?
Does the order of label and ID matter?
What if I want to limit the number of check boxes that can be selected?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
3 posts were split to a new topic: Code was already entered?

14 posts were split to a new topic: What is the purpose of the value attribute?

7 posts were split to a new topic: What if I want to limit the number of check boxes that can be selected?

10 posts were split to a new topic: Does the order of label and ID matter?

A post was merged into an existing topic: FAQ: Learn HTML: Forms - Range Input

2 posts were split to a new topic: How does the for attribute work?

2 posts were merged into an existing topic: Does the order of label and ID matter?

2 posts were split to a new topic: How is the information transferred from the checkbox?

3 posts were split to a new topic: How is name used for grouping?

          Checkbox Input
  
  
    
      ![Davie's Burgers Logo](upload://pQE6kIDJ3Sll5mK7lXvze65W7cH.svg)
      
Create a burger!
        
          What type of protein would you like?
    			
        
        
        
          How many patties would you like?
          
        
        
        
          How do you want your patty cooked
          
Rare
Well-Done

    <section class=""toppings"">
      <span>What toppings would you like?</span>
      <br>
      <input id=""lettuce"" name=""topping"" type=""checkbox"" value=""lettuce"">
				<label for=""lettuce"">Lettuce</label>
      <input id=""tomato"" name=""topping"" type=""checkbox"" value=""tomato"">
      <input id=""tomato"" type=""checkbox"" name=""topping"" value=""tomato"">
      <label for=""tomato"">Tomato</label>
      <input type=""checkbox"" name=""topping"" id=""onion"" value=""onion"">
      <label for=""onion"">Onion</label>
    </section>
  </form>
</section>


Mine didn’t fit inside the form. onion spilled outside the form.
I had a yellow sign in my code but still ran ok. I wonder why. Any help will be nice. Thanks.

Hello! I have a question about step 8/14 from this lesson. We are prompted to create a label and input pair for new topping options. My question is more of an extension and not necessarily directly related, but I am wondering if there is a way to alphabetize these inputs in a way that doesn’t require that I restructure the code. So, ie., let’s say I’ve created 50 label and input  without thinking about alphabetization, could I write a simple ‘wrapper’ that would alphabetize them for me?




 rubymaster50043:

could I write a simple ‘wrapper’ that would alphabetize them for me?


If it is a static page, then simply arrange the items in alphabetical order. If it is a dynamic page then feasibly, yes, a script could be written to capture all the items, re-order them, then re-insert in the DOM. It won’t be that simple, though.

Confused. Why isn’t this working? what am I missing? I’ve added the input above the label below the
label…I’m not sure why its not working…it  should be the same as the previous code above it…? Someone help?
<section class=""topping"">
          <span>What toppings would you like?</span>
          <br>
          <!--Add your code below for the first checkbox-->
      <input id=""lettuce"" name=""topping"" type=""checkbox"" value=""lettuce"" >
					<label for=""lettuce"">Lettuce</label>
          <br>
      <input id=""tomato"" name=""topping"" type=""checkbox"" value=""tomato"">
         <label for=""tomato"">Tomato</label>

Also did it this way...
`				<label for=""lettuce"">Lettuce</label>
            <input id=""lettuce"" name=""topping"" type=""checkbox"" value=""lettuce"" >
          <br>
         <label for=""tomato"">Tomato</label>
           <input id=""tomato"" type=""checkbox"" name=""topping"" value=""tomato""> 

but it still says Did you add the new <input> inside the correct <section> element?
"
178,FAQ: Learn HTML: Form Validation - Introduction to HTML Form Validation,"FAQ,HTML FAQ",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Introduction to HTML Form Validation” exercise from the lesson “Learn HTML: Form Validation”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Introduction to HTML
FAQs on the exercise Introduction to HTML Form Validation


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
3 posts were split to a new topic: Why are we taught divs when we are told to use header and nav instead?

A post was split to a new topic: What is the difference between GET and POST?

Hello!
While the course is discussing client-side validation, one of the use cases is “This can also help us protect our server from malicious code or data from a malicious user.”
Unfortunately, this is incorrect, and might give people the wrong idea (i.e. that client-side validation has use as a security measure).
All of the other examples are correct though, but I heavily recommend that this one gets reworded or deleted, as relying on client-side validation for any security will lead to issues.

Form Validation seems to have jumped right into ‘Requiring an input’ and covered a few topics, but there seem to be other stuff not explained like: action, method, value, etc.
When doing the quiz at the end of the lesson, there are question I don’t seem to have covered? Also, when checking the Cheatsheet there are alot of things listed not covered. Is it expected to Google and do a self study for this particular ‘Form Validation’?
"
179,"Can `name`, `value`, and `id` be the same? Should they be?","FAQ,HTML FAQ","forms,q-a",10,"
In the exercises shared for checkbox and radio buttons, the values provided for id and value attributes are always same. Is this a convention? Can the id and value attribute values be different?
","
The two attributes are in no way related. The id is purely a reference, whereas the value is what will be in the POSTDATA for that control, assuming there is a name attribute to pair it up with.
I’m quite out of date in terms of modern form handlers, but still feel pretty sure that id is not parsed when POSTDATA is constructed. It may well be, meaning if the control has an id, it wouldn’t need a name. I’d be suspect of this, though, and would give name precedence over id if the control has both attributes.
Bottom line, value is a field all to itself and is populated by the user who happens to be filling in the form, or preset if it is a checkbox or radio button.

Exercising “checkbox” attribute in an  element in a previous section I see that  a “class” in a  element and “name” attribute in the  element are same.
So, I thought that the reason for a same “name” attributes in the  elements is that the “group” is used in “class”.
this  “class” is different with “name” attribute in the  element.  I see that it is okay to be different between a class and a name attribute but I couldn’t understand the reason for the differences in the context of a previous exercise.
    <section class=**""cheesy""**>
      <span>Would you like to add cheese?</span>
      <br>
        <!--Add your first radio button below-->

      <label for=""yes"">Yes</label>
      <input id =""yes"" type='radio' **name='cheese**' value='yes'>
        <!--Add your second radio button below-->

      <label for=""no"">No</label>
      <input id='no' type='radio' **name='cheese'** value='no'>

The class attribute is a CSS hook (and possibly JS behavior) and in no way related to the name attribute.
Radio buttons only permit one selection from the group, hence they all have the same name attribute. It does not conflict with a class of the same name.
name attributes are associated with the user input of that control group.
POSTDATA = {
    cheese: 'yes'
}

what is the purpose of name attribute?

Suggest search for html attributes mdn. It will turn up a page that lists all the attributes recognized by HTML5, and if one digs deeper, all the attributes of earlier iterations of HTML.
Also suggest delving into form element mdn. That will turn up a description of the form and its attributes and child elements, known as controls.
It’s important that we understand the action attribute and how it relates to the submit type of user input.
Submit is a JavaScript event that triggers a request to the URL in the action attribute of the form opentag. The control data (values) is paired up with the name of the controls to create a key/value pair known as the POSTDATA which is then transmitted as a queryString appended to the request URL. The program at the other end of the request is known as the reqyest handler.
The request handler parses the POSTDATA it receives and usually stores it in a database,  but may even just parse it to a response page. Some form of response is sent back to the client to confirm the web transaction.
The purpose of the name attribute is to give a name to the value inputted by the user on that control so it gets properly entered into the query string of the request.

“To group radio buttons together, we assign them the same  name  and only one radio button from that group can be selected”
does this mean that in the checkbox we can use different names? is grouping just used for radio buttons?

Grouping can be used with both check boxes and radio buttons by giving them the same name. Multiple check boxes can be checked, whereas only one radio button can be selected.

thank you!!
another question  why don’t we write the content between the tags in datalist element as we did in select?

That would be question to ask W3C. The value attribute is a suitable place for it, though, since that what will be submitted with the form POST data.
"
180,How is the span element used?,"FAQ,HTML FAQ","forms,q-a",7,"
I have a question about the use of < span > tags in this exercise to nest the “Rare” and “Well-Done” text elements.  These tags are not really mentioned in the “Learn” section of the lesson, and while I remembered seeing them in the Elements and Structure lessons, I couldn’t quite remember their function.
I was unsure as to why they would be used instead of a < h1… > or < p > tags in this context, so I did a bit of research on all these tags.  First thing I found is that the < h1… > tags are not appropriate for anything that is not functionally a heading within your document - this is dictated by the best practices for readability and accessibility.  As to the < p > tag, the main reason it is not used here seems to be the BLOCK nature of the tag, meaning that each use of this tag to define an element would force a new line (this would also apply to the aforementioned <h1…> tags, as they are also BLOCK tags - err…I think). **edit - this would also appear to be why < div > is an inappropriate option here.
For the formatting of the type=range input to make sense in the example we need the text to remain INLINE. Thus, the < span > tag, which is not a BLOCK tag but an INLINE tag is selected.  However, in my research on the < span > tag, the most prevalent function for this tag seems to be sectioning off text for selective application of CSS style formatting rather than the structurally inline effect it has as an element (which I only saw mentioned once in a reply to a different question).
So after all that exposition, here are my actual questions:
Is < span > the only tag that is used for displaying inline text?
AND
If there are others, why is < span > the appropriate choice here?
","
What part f the cde creates the actual sliding bar

The actual sliding bar is created by the type attribute with the value “range”.
So if you use type=“range” it creates the sliding bar.
Hope it helped!




 hubris73:

Is < span > the only tag that is used for displaying inline text?


<span> is a generic inline container for phrasing content. It’s kind of like an inline version of <div>. It’s used to gain control of content inline for styling without changing the semantics of the content.
There are other elements that that have semantic meaning like <h1> for a heading but you can put a <span> inside an <h1> to control part of the content styling without changing the semantic meaning of the <h1>.
Here is a link to a list of inline elements:



MDN Web Docs



Inline elements
Inline elements are those which only occupy the space bounded by the tags defining the element, instead of breaking the flow of the content.





Here’s a reference link to the  element:
https://developer.mozilla.org/en-US/docs/Web/HTML/Element/span

when range input type is used, I found the label functionality for moving the focus to the input (when label is clicked) is no longer working. Is this a bug with the example provided or an exception with range type?

So I understand that we use <span> here, because we want to have an inline element without line breaks or anything like that. What I don’t understand is why there isn’t something similar to lable in behaviour. Maybe that comes later in the lecture.
I was just curious to see that we use a “generic” <span> for this. We could just have used a <span> to label the text and number fields earlier, but we used something better suited there: the <label>. Isn’t there an element that is clickable and for example brings the slider right over to that lable, or increases/decreases the slider by some increment?

Thank you!
Greatful for this concise and clear response.
Bevan
"
181,How can main and header be used together?,"FAQ,HTML FAQ","semantic-html,q-a",15,"
I’m a little confused about where to use the <main> tag exactly?
According to the lesson text, they wrap all the content, except the <head> and <footer>, in the main tags, but then in the code editor, the <main> comes after the <header> tag, which to me seems like the more semantic way of putting it. So would have thought that it should go like this:
<header> 
    <h1>Types of Sports<h1> 
</header> 
<main>
    <article> 
        <h3>Baseball</h3> 
        <p> The first game of baseball was played in Cooperstown, New York in the summer of 1839.</p> 
    </article>
</main>

Kevin
","



 zs-kev:

a little confused about where to use the <main> tag exactly


Until we recognize which part of the dog is wagging what, this sort of mystery will prevail. <main/> is a semantic element. It comes from our demand. We insisted upon this element.




 mtf:

Until we recognize which part of the dog is wagging what, this sort of mystery will prevail. <main/> is a semantic element. It comes from our demand . We insisted upon this element.


Don’t fully understand that, but are you saying that it dose not really matter where you put it? So its kind of up to the developer to decide what they think is better?
Kevin

HTML has evolved with the input from thousands of developers. Since it is the way we describe a document, it makes sense to have tags that fulfill that role.
header
main
footer

That pretty much describes the three component parts of a document, or article. A page can have several articles, each with these generic sections, or it can be a single article, with only one of each.
In the pre-HTML5 days it was common to see a page with three outer DIV elements,
<div id=""header""></div>
<div id=""main""></div>
<div id=""footer""></div>

We can see how the new elements evolved out of this, with the same intended purpose. Developers aim at giving meaning to markup, and semantic tags go a long way to supporting this objective.

Ah I see. Thanks for the reply.
So the way I said in my initial post was correct.
Thanks,
Kevin

Can we use header, main and footer tags multiple times inside of the body?
For example there’s a header and a main inside of the body and there’s also a header inside of the main tags.

Short answer, as you describe it, yes. Any section of a page can be considered a document body in its own right, thus affording it the full range of markup given its parent. We’re still beholden to the semantics involved, but that aside, the floor is open.
Given that document is the global object associated with the BODY (HTML, actually) it follows we cannot have more than one. Which element structure we choose therein is purely up to our imagination.

In addition to what @mtf and @zs-kev already said, here’s what I’ve found about this topic:
“The <main> tag specifies the main content of a document.
The content inside the <main> element should be unique to the document. It should not contain any content that is repeated across documents such as sidebars, navigation links, copyright information, site logos, and search forms.
Note:  There must not be more than one <main> element in a document. The <main> element must NOT be a descendant of an <article>, <aside>, <footer>, <header>, or <nav> element.”
https://www.w3schools.com/tags/tag_main.asp
With that being said, this is how I would do it:
<head>
	<title></title>
</head>
<body>
	<header>
	</header>
	<nav>
	</nav>
	<main>
	</main>
	<footer>	
	</footer>
</body>


I think there’s a misleading bit in 3/9 of this lesson, and zs-kev pointed it out.
Why didn’t anyone recognize what zs-kev was saying? I’ll repeat it:

In section 3/9 the lesson text/content shows a code example with header put inside main

In section 3/9 the code exercise has you put main after header.

We don’t need a philosophical digression pointing out that the tags are ‘for us to choose what to do with it’. All of you saying that are missing the point: the point is, what is the convention?
The convention is to put main after header, and so the section 3/9 lesson text/content is misleading.
Full stop. Fin.
Hope this helps.




 adamrgisom:

what is the convention?


The convention is to write well formed markup. There is no set way to compose a document. It is either valid (meaning it validates) or it is not.
A document may be sectioned in any number of ways. There is no limit on how many header or main or footer elements, other than that they cannot be repeated siblings. Nested sections can all have a header, main, and footer element. Even MAIN can have these elements.
Trying to find a black and white answer is not the way to view this. Markup that makes sense and validates is about all the convention you’re going to find.

I don’t exactly understand usage of main

There is no special usage apart from what the tag name suggests… The tag denotes the MAIN content of the page. It has no special behavior or style rules and is the same thing as a DIV. HEADER and FOOTER are much the same. The three tags combined help the author to show the principle page segments.
A page may contain multiple topics which can be denoted with ARTICLE or even SECTION, which are also the same as DIV. When the page is divided up into articles or sections, each one of them can also have a header, main and footer, as well as an H1.
Primarily, the different elements help us to give structure as they shape into an outline that is easier to follow and garner basic meaning. We can use whatever elements we want. There are no HTML police and the page won’t break. Semantic elements just lend themselves to readability.

That’s a great answer. Thank you!

HTML Police!   thats exactly what I feel sometimes:  there is a lobby of people judging someone’s else code  . OK,  so far if I got the main idea, generally in many projects we are gonna have the traditional:
<header </header> <main></main> <footer> </footer>
But also in real life it will be very contextual for your project and must be a consensus standard of your work team.

When we work as part of a team it is important that everyone follows the same generalized style guide. The best practice is to write well formed markup that validates, and read up on usability and accessibility practices that make our pages as usable/accessible as humanly possible.
"
