,Title,Categories,Tags,Replies,Post,Comment
26,Learn Git – Basic Git Workflow – Hello Git,"FAQ,Git FAQ",,2,"

This community-built FAQ covers the “Hello Git” exercise in Codecademy’s lessons on Git.
FAQs on the Git exercise Hello Git


You can help contribute to this section by offering your own questions or feedback on the exercise!
Unlock your understanding, and share that aha moment with someone else!  Teaching others and answering their questions is one of the best ways to learn.
Questions about formatting, syntax, or conceptual understanding are just a few avenues you may consider exploring.

Join the Discussion. We Want to Hear From You!
Have a new question or can answer someone else’s?  Reply () to an existing thread!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources about Git in general? Go here!
Want to take the conversation in a totally different direction? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account, billing, Pro, or Pro Intensive? Reach out to our support team!
None of the above?  Find out where to ask other questions here!
","
Other FAQs
The following are links to additional questions that our community has asked about this exercise:

This list will contain other frequently asked questions that aren’t quite as popular as the ones above.
Currently there have not been enough questions asked and answered about this exercise to populate this FAQ section.
This FAQ is built and maintained by you, the Codecademy community – help yourself and other learners like you by contributing!

Not seeing your question?  It may still have been asked before – try searching for it by clicking the spyglass icon  () in the top-right of this page.  Still can’t find it?  Ask it below by hitting the reply button below this post ().
"
27,FAQ: Git Branching - generalizations,"FAQ,Git FAQ",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “generalizations” exercise from the lesson “Git Branching”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise generalizations


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Is there a best practice for maintaining details of branches?  The general workflow in the exercises seems to be:
Create branch -> edit branch -> merge branch into master -> delete branch.
But if there are merge conflicts then there is the possibility of losing data.  If there is a merge conflict, shouldn’t you preserve the branch and be more explicit in your master commit message about which branch is being merged in?
"
28,FAQ: Basic Git Workflow - git commit,"FAQ,Git FAQ",,6,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “git commit” exercise from the lesson “Basic Git Workflow”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn Git
FAQs on the exercise git commit


Why is my git commit invalid?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I honestly still don’t really understand what git commit is used for. Can I have another example?

To describe the changes you made and reference them later either in the title or in the code itself.  Imagine submitting a report to your boss.  Then if your boss likes it, he will “push” the report.  Push comes after commit.

Hi, the exercise worked fine but can someone please explain the meaning of the text in bold:
[master (root commit) ba9349c]
1 file changed,  3 insertions (+)
create mode 100644 scene-1.txt

image859×233 5.84 KB


What does -m do and mean?

For what is Git projects used for?
"
29,FAQ: Basic Git Workflow - Hello Git,"FAQ,Git FAQ",,3,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Hello Git” exercise from the lesson “Basic Git Workflow”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn Git
FAQs on the exercise Hello Git


Why is git important and what technical tools do developers use to work in teams?
What’s the bigger picture of how developers work in teams, beyond git?
What should I do if the file I need isn’t displaying?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I’m sorry, i’m on the Computer Science course, i’ve just completed this

def581×679 43.7 KB

but i kinda had a bug in my connection, so now when i connect i directly got the Git section,
though i’m not sure if this is part of the course (or the next section), or part of another course i’m taking on bash. Can someone tell? Thanks

I don’t understand, i was in the development section doing python, and now i’m in a bash session
"
30,FAQ: Git Teamwork - git merge,"FAQ,Git FAQ",,9,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “git merge” exercise from the lesson “Git Teamwork”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise git merge


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I am having trouble understanding the process of merging origin/master, specifically the text required to do this.

image.png1261×617 50 KB

Does anyone have any information on this?

In the terminal just use: git merge origin/master

I did that but still having the same issue with the original poster,

correct answer is:
step 1:
cd my-quizzes
step 2:
git fetch origin
git merge origin/master
step 3:
git log

git fetch origin
is not required in those steps.

it is if you reload the page

The course should be updated to include this information. A simple note stating that if you see:

merge: origin/master - not something we can merge

you will need to issue the command:
git fetch origin

i cannot find the right steps to proceed, i’ve tried the steps told in this page but none of those seems to be the right ones. Pls help
"
31,FAQ: Basic Git Workflow - Generalizations,"FAQ,Git FAQ",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Generalizations” exercise from the lesson “Basic Git Workflow”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn Git
FAQs on the exercise Generalizations


Is this workflow the same regardless of the project I work on?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Been wondering that for a while but never really checked/asked:
why are commit messages always(?) written out as “add/change/refactor” rather than added etc. in past tense?
it would make sense to me to have it like this on a to-do list (add milk) and then say “added milk” on commit  (two chars more but looks more natural  to me)
So is this a convention that everyone follows or does it vary?

I agree, it seems quite unnatural to write commit messages in present tense. Past tense makes much more sense to me.


Why is it that after I modify a file in the working directory and save the file, git status shows the name of the modified file as “modified: filename.txt” in red, and after I do git add filename.txt and then do git status again the same message is displayed, but now in green? What does red and green really mean here?

I guess I’m a little confused about what git add actually does. I thought that I only need to add a file to the staging area once; after that git will automatically track all changes I make to a file and save the changes to the staging area. Looks like that’s not true, so then…


… What is the purpose of the staging area if it’s not automatic tracking?


How often should one push modifications to the staging area, vs. how often to commit? Should you push modifications to the staging area after every little change? At the end of a day’s work? 3-4 times a day?


"
32,FAQ: How to Backtrack - more git add,"FAQ,Git FAQ",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “more git add” exercise from the lesson “How to Backtrack”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise more git add


Can we backtrack multiple files simultaneously?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Hi,
I am very new with git bash and maybe I do not understand anything…
In this lesson we have to change all “LARRY” to “LAERTES”.
I tried to use the following command in the bash command line as we learned at the previous lessons:
sed ""s/LARRY/LAERTES/g"" scene-3.txt scene-7.txt
When I run this command I see everything been changed as I expected.
Ones again I check the files output with the command:
cat scene-3.txt  and the output is still the unchanged version…
Maybe need more override the file with a pipe command?
PS: I found the solutions. I forget to use the -i flag. Without this flag the files did not changed. After changing need to close the edited files and open again…
"
33,FAQ: Git Teamwork - Git workflow,"FAQ,Git FAQ",,22,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Git workflow” exercise from the lesson “Git Teamwork”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise Git workflow


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Anyone have any issues with inputting the biology question/completing this step of the exercise?

image.png1197×470 44 KB


im facing same issues on this page

I passed the 4. instruction  by putting the question to “my-quizzes” folder.

this doesn’t work…i couldn’t get past it without selecting “give me solution”

I’m also having some issue I can’t run the code editor after adding the text in biology.txt. I’ve tried many times and it still doesn’t work

Yeah this doesn’t work. The screen keeps going white every time I click anything

Happens the same thing to me.

Ditto on the white screen.

Same here… with this error : 

I am experiencing the same issue described above by other codecademy users. Hitting on Run (not save) brings an error - see the step before the error. After hitting on run button the page becomes blank. I am using Mozilla Firefox

gitmergeissues.PNG756×573 27.5 KB


I managed to move forward only by using @rayraychilll suggestion above to select “give me a solution”

I also facing with the white page error And Selected “give me a solution” . bug not fixed.

anyone get this to work

Instruction number 1 asks to enter in the directory my-quizzes, therefore, the file biology.txt to be used, is the one from this folder, instead of the the one in the science-quizzes folder.

20d45d30c7952270a5399fceba4b19c6d649a7c2.png1615×876 124 KB


There is no biology.txt file in my-quizzes folder, unless you run ‘git pull’ or ‘git fetch’ && ‘git merge origin/master’ on ‘master’ to retrieve the latest updates from the remote. However the tutorial does not include that instruction.

Points 2 and 3 require an  extra new line enter in the terminal to be registered as completed.

Can someone explain steps 1-4 at the top of the learn tab in more detail, because I’m getting confused.

I got stuck there
I didn’t care  where the text is. You have Good Insight. Thanx!!

Okay… So the ‘Save’ button is labelled ‘Run’ and that seems to be the only issue I can find with this lesson.
For step 4: Add your question to biology.txt in the ‘my-quizzes’ directory (branch). Then click ‘Run’. This will save your work to the file. (An indicator that this satisfied the requirements of step 4 is that the tick turns to green)
For step 5: Do as the task requests and add the ‘biology.txt’ file to the staging area (git add biology.txt). This will result in step 5 being completed.
For step 6: Commit this file to the repository (git commit -m “Added biology question”). This commits it to the ‘my-quizzes’ branch and satisfies the requirement for step 6.
If the team at Codeacademy could update the ‘Run’ button to be ‘Save’ it would prevent a lot of confusion in this lesson.
"
34,FAQ: Basic Git Workflow - git diff,"FAQ,Git FAQ",,12,"

This community-built FAQ covers the “git diff” exercise from the lesson “Basic Git Workflow”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn Git
FAQs on the exercise git diff


How can I add changes to the staging area?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
In exercise 6 it says "" Notice the output:

“Harry Programmer and the Sorcerer’s Code: Scene 1” is in the staging area, as indicated in white."" But its actually in green and red. Why?


“Harry Programmer and the Sorcerer’s Code: Scene 1” is already in the staging area that’s why it’s indicated in white. If you have done any changes to that line, it will be marked in red or green.

In the exercise, the last step says to “Add the changes to the staging area in Git. Recall that you will need to identify the file by its name.” What does that mean?

Screen Shot 2018-12-28 at 3.27.19 PM.png960×686 61.5 KB


You just have to use the name of the file that you are adding to the staging area. Your last line here should be:
$ git add scene-1.txt
because “scene-1.txt” is the file that you’re using and adding. If you didn’t identify the file by name, Git wouldn’t know what you want to add to the staging area.

i tried the ""git diff""command on my computer so i installed MuffinPy<it’s a code editor btw
but it didn’t work.why?

Hello, I’m curious about these lines of codes, what do they mean?

index 913b994…2d6e91a 100644
— a/scene-1.txt
+++ b/scene-1.txt
@@ -1 +1,2 @@


Screen Shot 2018-12-28 at 3.27.19 PM.png960×686 61.5 KB



Git commit1279×761 80.3 KB

Hello everyone,
I got through all the lessons in Basic Git Workflow once but stuck in the Manhattan Zoo. When I use “git commit”, it appeared like this. I don’t know how to get through this step (step 6)

When I ran “git commit”, the screen appeared this question. I chose Y and then the previous picture appeared


I’m curious about this too, if anyone can explain.

Why does it ask you to add the scene to git again at the end? It told you to add the scene to the staging area earlier… is the last line of code needed?

I initially had that problem. You have to run it in the bash file
"
35,FAQ: How to Backtrack - git reset II,"FAQ,Git FAQ",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “git reset II” exercise from the lesson “How to Backtrack”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise git reset II


Why must we use the first seven characters of a SHA hash to identify a commit?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Can we go back to any previous commits by just referencing the 7 characters from the SHA?

What’s the difference between git reset HEAD and git reset ?

Hi,
I am stuck in the second step of “exercise git reset II”.
Q. 2) From the terminal, enter the command to  reset  to a previous commit, using the first 7 characters of one of the past commit SHAs in your Git log.
Thanks in advance.
"
36,Why must we use the first seven characters of a SHA hash to identify a commit?,"FAQ,Git FAQ",,3,"
Question
We learn here that when using git reset with the commit’s SHA hash, we should use the first seven characters of the hash. Why is this?
Answer
The reason for this is to reduce the potential ambiguity of the commit you are selecting. The characters are hexadecimal digits (0-9, a-f) and so by using seven characters, there are over 250 million potential hashes. This range reduces the possibility of collision.
Note that we can use a smaller number of characters to identify a commit at the cost of a higher chance of collisions. If ever the hash characters you choose are ambiguous, you will receive a error message stating so.
","
Hi,
I am unable to write anything on terminal.  After typing git log, received all the details of previous commit. But along with that “Add.gitignore is visible.”

click q to exit the log
"
37,FAQ: Git Branching - merge conflict II,"FAQ,Git FAQ",,8,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “merge conflict II” exercise from the lesson “Git Branching”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise merge conflict II


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
In section 9/10 of Merge Conflict II, the left column instructions state “In the code editor, look at resume.txt” to see a listing of the differences (with markings) between the “master” and “fencing” branches.  What command do I enter to get the “code editor” to show this?  This appears in
https://www.codecademy.com/courses/learn-git/lessons/git-branching/exercises/merge-conflict-2?action=resume_content_item .
Also a general item: when entering git commands and getting git messages, the column space fills up and messages become hidden past the bottom of the screen.  There is no way to scroll up the messages.  (I am accessing git under Red Hat Enterprise Linux using Mozilla Firefox.)  It took me a long time to discover that when space fills up, I should click on the X [in X bash] at top of column which clears the column.  Then a “new Session” box appears; click on box to resume typing commands.  VJS

In section 8/10 of merge conflict II, the left column instruction states that - ""In the code editor, look at  resume.txt . Git uses markings to indicate the  HEAD  (master) version of the file and the  fencing  version of the file, like this:
<<<<<<< HEAD
master version of line
=======
fencing version of line
>>>>>>> fencing

But no markings or differences like above are being shown.
What should i do to get this?

I used “nano resume.txt” to view the file within the terminal, then make the changes, save, exit, add, commit, then merge, then delete the branch.

I clicked ‘back’ to the previous exercise then ‘next’ to return to ‘merge conflict II’ and it seemed to work. I also turned of uBlock Origin (adblocker), though unsure if that made a difference.

In scection 8/10 closing the resume.txt and open it again in the implemented file explorer worked for me to display the new markings.
In 8/10 - 5, when i tried to commit the changes, i got a

fatal: cannot do a partial commit during a merge.

Adding the parameter -i in the commit worked for me. Don’t know exactly what went wrong…

git commit -i -m “Resolve merge conflict”

Heres a quick explanation of the parameter from https://git-scm.com/docs/git-commit :
-i
–include
Before making a commit out of staged contents so far, stage the contents of paths given on the command line as well. This is usually not what you want unless you are concluding a conflicted merge.

I ended up just skipping that step after running “git status”. Hope that helps!

same problem and just skipped running the “git status” command . Thank you @erinwmccall
"
38,FAQ: Git Teamwork - git remote -v,"FAQ,Git FAQ",,5,"

This community-built FAQ covers the “git remote -v” exercise from the lesson “Git Teamwork”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise git remote -v


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
What should I do if after changine directory and entering “git remote -v” this error message appears:
fatal: Not a git repository (for any of the parent directories): .git

Hi,
I am not getting desired output.
After typing both the below  commands -
cd my-quizzes
git remote -v
Output: fatal: Not a git repository(for any of the parent directories)
Please advice.
Thanks.

I think, you should clone again:
git clone science-quizzes my-quizzes
Then:
cd my-quizzes
git remote -v


Hi,
I restarted the whole process again.
It worked later.
Thanks.
"
39,FAQ: Git Branching - delete branch,"FAQ,Git FAQ",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “delete branch” exercise from the lesson “Git Branching”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise delete branch


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Is there a bug with this excercice ? I tried many option but it won’t validate 

a6a07f76fb644c299d217e319bfb1710b7f475f8.png3157×1145 227 KB


Yes, I tried refreshing many times and it wouldn’t validate my same “git branch -d fencing”
And the worst part is when you Get Solution, it just erases everything and checks out the task… Major bug, come on CodeCademy.

Same issue with the “git branch -d fencing”
Screen Shot3137×1838 468 KB

git branch -d fencing
"
40,FAQ: Basic Git Workflow - git init,"FAQ,Git FAQ",,5,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “git init” exercise from the lesson “Basic Git Workflow”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development Computer Science
Learn Git
FAQs on the exercise git init


What does it mean to be a Git project?

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
In this lesson, are we creating a local or remote project/repository? Perhaps a short concepts intro would help setup lesson expectations.

Is this “bash” terminal only for Linux? Would I be typing this stuff into the Command Prompt on Windows?

You can (I have) install Bash on Windows. There are a few commands that work for both Command Prompt and Bash Terminal. See this link: https://access.redhat.com/documentation/en-US/Red_Hat_Enterprise_Linux/4/html/Step_by_Step_Guide/ap-doslinux.html

In step 1, I added a string to some text file. In step 2 I typed git init at a bash prompt and it created a project directory under sorcerers code. Where and how did it know where to create it? (sorcerers-code) Was there some information I wasn’t aware of in Step 1 that told me where the .txt file was?
"
41,FAQ: Git Teamwork - git fetch,"FAQ,Git FAQ",,2,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “git fetch” exercise from the lesson “Git Teamwork”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise git fetch


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
What does each of the exits mean?
"
42,FAQ: Git Teamwork - git push,"FAQ,Git FAQ",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “git push” exercise from the lesson “Git Teamwork”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise git push


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","

image.png1413×280 19.2 KB

The exercise comes up with a tick - however my output from git is not the same as the output the tutorial says I should have, any ideas?

reload the page again

Hi there!
Your first entry on the command line is “cd my quizzes”. Bash tried changing into the directory “my”. Unfortunately there is no such directory, as indicated by the output on the next line.
As branch names must have no whitespaces (aka spaces), this first line should have been “cd my-quizzes” if your  branch is called “my-quizzes” as per the exercise.
"
43,FAQ: Git Branching - commit on a new branch,"FAQ,Git FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “commit on a new branch” exercise from the lesson “Git Branching”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise commit on a new branch


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
44,FAQ: Git Branching - branching overview,"FAQ,Git FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “branching overview” exercise from the lesson “Git Branching”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise branching overview


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
45,FAQ: Git Branching - git branch,"FAQ,Git FAQ",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “git branch” exercise from the lesson “Git Branching”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Web Development
Learn Git
FAQs on the exercise git branch


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
