,Title,Categories,Tags,Replies,Post,Comment
100,-bash: git: command not found,"Get Help,Git",,4,"
I cant seem to initialize my repository.  I have made the directories,    but cant get this step done.  I have reviewed he lesson,  and it works there,   but not for my local copy.   I get this error when I run the git init command
","
Have you installed Git in your local machine?
You can download it here:
https://git-scm.com/downloads

Yes .  I have installed

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
101,This must be a bug 8/10,"Get Help,Git",,3,"
https://www.codecademy.com/courses/learn-git/lessons/git-branching/exercises/merge-conflict-2?action=lesson_resume&link_content_target=interstitial_lesson
Heh, all the steps completed right after finishing the first step “git checkout master”. This isn’t intentional, right?
Turns out I think this may be intentional as it took a couple reloads to get the git markings on the text file to show. It would not show up if I used the “reset exercise” button instead of my browser button. Hope this helps!
","
Thanks for the help.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
102,Great course for beginners,"Get Help,Git",,2,"
I have completed Learn Git course lately. It was great course for complete beginner for Git. I didn’t have any experience with Git before I started this course. After few lessons I learned a lot and now I can handle my projects in GitHub easily.
I can suggest this course for everyone who want to keep his/her project in single location and accessible where ever they are.
Thank you for the create course Codecademy.
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
103,How to start using GitHub desktop?,"Get Help,Git",,3,"
Hello! I’m new to coding, but I’ve heard about great tool for coders - GitHub
But I don’t know how to start. I’m learning javascript, next are jQuery, html5, css. How can I use Git (desktop version) for such languages? Is there any introducing videos in youtibe or just few easy steps?
Thank you for your answers and sorry if my question is so dumb.
","
There is beta version of github desktop available:



GitHub Desktop


GitHub Desktop
Simple collaboration from your desktop






And here is documentation how to set it up:
https://help.github.com/desktop-beta/guides/getting-started-with-github-desktop/
You should still remember it is still in beta.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
104,Can't push respitory,"Get Help,Git",,2,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
What is wrong with github.com?
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
$ git commit -m “add all files together”
On branch master
Initial commit
Untracked files:
index.html
resources/
nothing added to commit but untracked files present
$ git init
Initialized empty Git repository in D:/Users/210071113/Desktop/Zhen/Codeacademy/                                           Command_Line/excursion/.git/
$ git remote add origin https://github.com/ceceliazhen/excursion.git
fatal: remote origin already exists.
$ git push -u origin master
fatal: unable to access ‘https://github.com/ceceliazhen/excursion/’: Couldn’t re                                           solve host ‘github.com’
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
105,Help me with the last command(10) ASCII portfolio,"Get Help,Git",,2,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
I don’t know how to remove house.txt from the  staging. Also, hasn’t it  already been commited?
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
106,Understanding branches and directories,"Get Help,Git",,2,"
EDIT: ignore this, I just realised that my local copy won’t change until I GIT ADD and GIT COMMIT!
Further to my last message, in “6. Git workflow”, I’m again confused.
In the shell, there is a “science-quizzes” (Sally’s copies of the files) directory and a “my-quizzes” directory (my own copy of her files).
I also now have a MASTER branch and a BIO-QUESTIONS branch in “my-quizzes”.
Is it correct to say that there are now essentially 3 copies of Sally’s files?  One in her master branch, one in my master branch and one in my bio-questions branch?
And if I then edit and save the biology.txt file while on the bio-questions branch, if I GIT CHECKOUT MASTER to change back to my master branch I should see an un-edited version of the biology.txt file?
This doesn’t seem to be happening.  If I look on the file browser, or use VI-editor, no matter which branch I change to in “my-quizzes” I see the same, edited, biology.txt file.
I am obviously misunderstanding the branching process in relation to local files/directories.  Can anyone explain better?
Thanks,
Dave
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
107,Difference between FETCH and MERGE,"Get Help,Git",,2,"
Hi,
I’m confused by what is happening with FETCH and MERGE in these exercises.
GIT FETCH apparently compares Sally’s files with my own.  Then, quote,
""brings those changes onto what’s called a remote branch ""
What is meant by “remote branch”?  Is there actually a branch called “remote”?  Where is this?  Or is it that Sally’s directory (“science-quizzes”) is a local branch just like my directory (“my-quizzes”) and all FETCH has done is drag her files to central repo (?) or branch?
I feel like I’m mixing up terminology here, confusing branches, repos, cloned copies and directories.
In exercise 5/8 it then goes on to say:
“Even though Sally’s new commits have been fetched to your local copy of the Git project, those commits are on the origin/master branch. Your local master branch has not been updated yet, so you can’t view or make changes to any of the work she has added.”
Can anyone explain this a little better?  I am getting confused between the directories we created (“science-quizzes” and “my-quizzes”) the repos (“origin”, “remote” and “local”) and my branches (“master”, “remote”)
What exactly did the FETCH command do which wasn’t done by the MERGE command, and vice versa?
Thanks,
Dave
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
108,"5. git merge, step 2","Get Help,Git",,21,"
This is the error I get when I type in git fetch origin !!!  HELP
$ git cd my-quizzes
git: ‘cd’ is not a git command. See ‘git --help’.
Did you mean this?
add
$ git fetch origin
fatal: Not a git repository (or any of the parent directories): .git
","
Hey Landen. It sounds like you may have corrupted the directories/branches while you were trying to figure it out. I was struggling with this one too, but I solved it. Here are my steps:
Reset the console & directories:

Click on the “Get Help” button in the bottom right hand corner.
Click on the “I want to restart this exercise” in the drop-up menu.

Enter the following commands to the terminal:

$ cd my-quizzes
$ git fetch origin
$ git merge origin/master
$ git log

Why this works:
"" git fetch"" - Downloads object(s) and ref(s) from another repository. Apparently the origin/master is not part of your local copy, so you have to download it with "" git fetch"" before you can merge.

um do $cd my-quizzes
no $git

It works perfectly… Thank you…

When i enter git fetch orgin, it says
fatal: ‘orgin’ does not appear to be a git repository
fatal: Could not read from remote repository.
Please make sure you have the correct access rights
and the repository exists.

Mr. Winkler,
This worked perfectly–how did you know to do that?

facts are that you did not switch directories since
$ git cd 


will not do anything because it is not a git command.
use the regular command which is just
$ cd my-quizzes


this is by the way clearly indicated by the error message, that is telling you, that the directory you’re in is not a git repo

do
$ pwd


and check if you’re really in the directory that you want to be in.
The error message that you get, is indicating that you’re not in a directory that is a git repo

haye guys this is not working for me

thank you , nice 

my problem is step 3

Perfecto! thank you very much!

you are my savior! i love you #20charikturs

bash: cd: my-quizzes: No such file or directory

enter cd in stead of the “ls”




 andrewwinkler:

git merge origin/master


thanks! you andrewwinkler!

dude you rule this really works thx!

Same here thank you man 

it works thanks , i was stuck there as well

I have done this exact thing like 10 times and it never works. cant get past step 2
"
109,Ho to solve this commit history,"Get Help,Git",,8,"
You are on your local master branch. In your commit history, the commit message of the HEAD commit is:
Add first question to Physics     quiz
From the terminal, merge with origin/master, where Sally’s most recent commits are.
","
Hi
I believe it is:
git fetch origin,
followed by git merge master/origin
hope this helps
(originally answer posted by danishnanozero in another thread)

correct answer is:
step 1:
cd my-quizzes
step 2:
git fetch origin
git merge origin/master
step 3:
git log

Thanks it`s really work!

hey guys ,that is a good solution.
If it does not work at the beginning,
clear the terminal (git init )and try again.

Refreshing the browser and doing the git fetch and git merge origin/master over again is what did the trick for me.

Here too. I totally missed using fetch first.
But does your output look the same? I don’t see any deletions on mine.
My light went green so I can move on, so I assume things change from time to time in the repo as they update &/or reset it.

Hello there, I got the answer right, but why would git fetch origin
git merge origin/master works? could someone explain if possible?
"
110,Git clone,"Get Help,Git",,9,"
https://www.codecademy.com/en/courses/learn-git/lessons/git-teamwork/exercises/git-clone?action=resume
big problem help me please

","
How would you describe this big problem?
Helping is really hard when one doesn’t know what the matter is.

git clone remote_location clone_name
where, in the instruction “science-quizzes” is remote location and  “my-quizzes” is clone_name
So your code is
git clone science-quizzes my-quizzes

what’s wrong with
$ git clone /curriculum/science-quizzes my-quizzes
System responds with
fatal: repository ‘/curriculum/science-quizzes’ does not exist
thx 4 help

Sorry it’s clear - found it out myself.- blush 

how you found it and whats the command?

The command is: “git clone science-quizzes my-quizzes”
if you type ls you see that in your current directory there is already the subdirectory science-quizzes
command pwd  shows that you’re in directory /home/ccuser/workspace/curriculum
so there’s no need to refer /curriculum furthermore
for more information on linux command commands see course “Learn the command line” at https://www.codecademy.com/learn/learn-the-command-line
I hope this was helpful

Just type: git clone science-quizzes my-quizzes
The command is right, if it doesn’t work for the first time, enter it again without reset of an exercise… This will make a blast and code will now work 

4b6da3ec432c53facd8be69f24872c9cef19c0ba.jpg1920×1080


"
111,9/10- not working,"Get Help,Git",,12,"
So the exercise is to delete the the branch fence and when i go to do that it says that the branch isn’t found. Then i recreate it and delete that and it still won’t work. I have no idea how to pass this excretes
","
When u r in screen 9, Don’'t enter any command other than “git branch -d fencing”.
if u already deleted branch fencing, create a branch “fencing”  then u have to restart screen 9 task.
Now u have to enter “git branch -d fencing”.This should be the only one command in your screen 9 terminal

I simply chose to restart the exercise at the bottom left. Hopefully this helps as I also had problems passing this at first.

I love you. Saved me from a huge headache with this simply dumb issue.

I’m having the same issue, and I did everything (and more) that was suggested before I even searched the forum. I canNOT get out of 9. This is ridiculous. Why is the original post and a comment marked solved? This issue is not solved.




 coding_mama:

Why is the original post and a comment marked solved? This issue is not solved.


The person who posts a question can mark any other post as “Solution” if it solves their problem. Just because is doesn’t solve your problem as well isn’t an issue here.
If you would like to start your own topic then others will try to find a solution for you too.

I see what you’re saying. That makes sense. I’m really happy @huntlaur was able to get past this, but I’ve seen several other people like myself who are still sitting at that exact point. So, the actual issue with the exercise isn’t resolved or users wouldn’t still be going through it. I’m a little jealous of those who have conquered it.  I could create a topic, and maybe I will because I would love to have assistance from those more advanced than I. But, something is clearly going on in the code, so I have to wonder if anyone is looking into that. Thanks, @albionsrefuge (Judy).

A post was split to a new topic: 9. Issue still isn’t resolved for me

for me I still had a branch called “new_branch” from practicing earlier so as soon as I deleted that it worked!

for me I just had another branch in there called “new_branch” and I just needed to delete that to get it to work. I checked this using the “git branch” command and saw it in there.

Yeap, that should solve the problem. I had this issue, bottom right, restart exercise but before that be sure to have only two branches (master and fencing). After you restart exercise, type: git branch -d fencing
And problem is solved 
Tnx all

"
112,"Git checkout ,3rd instruction","Get Help,Git",,2,"
Use the new Git command to restore the file in your working directory to look as it did when you last made a commit.
Notice that the changes you made to the ghost’s line have been discarded.
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
113,"Want help in git 1,6th topic git diff","Get Help,Git",,2,"
.
In the code editor, add this text to scene-1.txt:
Dumblediff: I should’ve known you would be here, Professor McGonagit.
Click Run.
2.From the terminal, use the new command to check the difference between the working directory and the staging area.
Notice the output:
“Harry Programmer and the Sorcerer’s Code: Scene 1” is in the staging area, as indicated in white.
Changes to the file are marked with a + and are indicated in green.
IMPORTANT: press q on your keyboard to exit diff mode.
3.Add the changes to the staging area in Git. Recall that you will need to identify the file by its name.
Here’s a hint for how to add files to the staging area.
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
114,Teamwork 5/8,"Get Help,Git",,2,"
Hello everybody,
I’m stucked on 5/8 , after printed the commit history [ git log] , cause my cursor doesn’t work . I can’t type any command after the last one.
Has somebody  already had this problem before ? Someone can help me please? Thank you!

8eeeb0dcc920a62fffdf6ab4c2a4e74f35a26e38.png1887×1009

","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
115,Stuck with Hamlet exercise get commit,"Get Help,Git",,2,"
The exercise should be pretty simple but I got stuck when trying to make commit.
I entered this :
git commit -m "" New git repository""
But I keep getting x like smth is wrong
Edit. nevermind, I was pressing run instead of just pressing ENTER once I finished code
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
116,About lesson 6 / part 2 what should i do?,"Get Help,Git",,2,"
about lesson 6 / part 2 what should i do ?
i dont know what to do ? i need some help please !!
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
117,6 Git Diff 55%,"Get Help,Git",,20,"
Can’t get #3 part of this… I’ve been trying for days… HELP
Add the changes to the staging area in Git. Recall that you will need to identify the file by its name.
","
What do I type into the right side for answer to #3. ?

Is Staging area the one on the far right?   HELP

I get this error when typing               git add scene-1.txt
Did you remember to type the word “git”, the command name and the filename?

This is what the right hand side looks like
 git diff scene-1.txt                                           
diff --git a/scene-1.txt b/scene-1.txt                           
index c33ce4c..e8a4fca 100644                                    
--- a/scene-1.txt                                                
+++ b/scene-1.txt                                                
@@ -1 +1,3 @@                                                    
 Harry Programmer and the Sorcerer’s Code                        
+git add scene-1.txt Dumblediff: I should                        
+git add scene-1.txt                                             
\ No newline at end of file                                      


this is what the left hand side looks like
Harry Programmer and the Sorcerer’s Code: Scene 1
git add scene-1.txt Dumblediff: I should’ve known you would be here, Professor McGonagit.

You don’t need to type  git add scene-1.txt in the second row it will cause error 

Can you copy your code?    I can’t get past #3… I didn’t add git add scene-1.txt in the second row
It added it when I hit q

The left part:
Harry Programmer and the Sorcerer’s Code: Scene 1
Dumblediff: I should’ve known you would be here, Professor McGonagit.
The right part:
$ git diff
$ git add scene-1.txt

One more question I hope… How do I get down to the  git add scene-1.txt after  git diff… It will not let me scroll down… You have been great…

On the right part
After I type git diff, how do I get to the next line to type git add scene-1.txt

just enter q  to exit the git diff mode, I think you have done it before~
\ No newline at end of file
$
If you see this, that means you’re already in the terminal

Do I enter q right after git diff and then enter

Yes !  just do it ~  then you can enter the terminal

After typing git diff then q enter this is what I get…
fatal: ambiguous argument ‘scene-1.txtq’: unknown revision or pat
h not in the working tree.
Use ‘–’ to separate paths from revisions, like this:
‘git  […] – […]’
$

I think you misunderstand the meaning…lol
on the right part(the terminal)
first you need to type
$ git diff   (the $sign is given by terminal)
then you will see something like that(the correct)
$ git diff
diff --git a/scene-1.txt b/scene-1.txt
index c33ce4c…1e73963 100644
— a/scene-1.txt
+++ b/scene-1.txt
@@ -1 +1,2 @@
Harry Programmer and the Sorcerer’s Code: Scene 1
+Dumblediff: I should’ve known you would be here, Profe
\ No newline at end of file
(END)
instead of that (  the error  and the thing which you typed before)
$ git diff scene-1.txt
diff --git a/scene-1.txt b/scene-1.txt
index c33ce4c…e8a4fca 100644
— a/scene-1.txt
+++ b/scene-1.txt
@@ -1 +1,3 @@
Harry Programmer and the Sorcerer’s Code
+git add scene-1.txt Dumblediff: I should
+git add scene-1.txt
\ No newline at end of file
Beware of the little difference, and looking carefully.
but you are still in the git diff mode  , so you must press q   to exit the git diff mode

Thanks so much for your help… I finally got through the entire Git program last night, thanks to you !

  

I did exactly that for the left part (step 1, lesson 6/9) but still got an error. Can’t get past step 1 of this lesson. Anyone knows what’s wrong?

A post was split to a new topic: About lesson 6 / part 2 what should i do?
"
118,I need help with this please,"Get Help,Git",,4,"
Commit the changes to the repository with a good commit message.
Here’s a hint on how to do it.
I did
$ git commit -m “comments”, but it doesn’t run
","
What was the error message?

I can’t find the tab to activate my repository

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
119,Fatal: cannot do a partial commit during a merge,"Get Help,Git",,3,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
https://www.codecademy.com/courses/learn-git/lessons/git-branching/exercises/merge-conflict-2?action=lesson_resume&link_content_target=interstitial_lesson
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
I assume that I have incorrectly deleted or rather did not delete some text during the add statement however I cannot tell what.
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>

e5ce9b3f7568c00c6170c0b20a4def922718b56d.png1920×1080

","
Alright I’ve solved my own problem.
By calling the file name when I used commit, bash thought that I was attempting to only commit that file and it was telling me to make sure I’ve fixed all of them before continuing.
I think
Anyway it works now.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
120,Git 5/8 do not understand last command,"Get Help,Git",,3,"
“Now that changes made to scene-2.txt have been booted out of the staging area, you’re ready to commit. From the terminal, make a commit to save the Larry/Laertes name swap in hamlet.”
I don’t understand what it is asking me. It says for me to do a commit but ???
","
Well, git commands are usually pretty straight forward, if you need to do:
git commit

but we want a message with the commit, so we use the m flag:
git commit -m ""message""

pick a suiting message, you can always go back to the exercise where you learned a certain command, in this case it is this exercise

This topic is inactive.
"
121,Git TeamWork 7/8 structure understanding improvement,"Get Help,Git",,3,"
          Yes this looks like what I want to post.
<Below this line, add a link to the EXACT exercise that you are asking about.>
https://www.codecademy.com/courses/learn-git/lessons/git-teamwork/exercises/git-push?action=lesson_resume
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
IMHO there is an opportunity to improve exercise: Git TeamWork 7/8
If you have been actually been paying attention throughout the course. You can clearly check the origin with <git remote -v>  as you can see from the terminal this is the following path:
$ git remote -v
origin  /home/ccuser/workspace/curriculum-a/science-quizzes (fetch)
Instruction number 2 states:
To /home/ccuser/workspace/curriculum/science-quizzes

[new branch]      bio-questions -> bio-questions

Diff in path:
-curriculum
+curriculum-a
Nowhere in the instructions box does it state to use the word ‘origin’ to actually run the command fully i.e:  git push  
So rather than following a real life scenario, which in this case would have been:
git push /home/ccuser/workspace/curriculum/science-quizzes bio-questions
we ended up using:
git push origin bio-questions
I know this may seem as me not being flexible, is just that being a noob sometimes the attempt is to make out the exercise from real context and could not find the ‘origin’ elsewhere except on the beginning of the page. Or maybe just having difficulty following steps  anyways if someone also feel similar or has some counter statements, kindly share to learn more, thanks.
","
Nevermind… I have just found out on 8/8 that indeed the actual syntax is verbatim with the word origin as in:
git push origin <branch_name>
However IMHO instructions still should have explicitly stated this for noobs like me.
Cheers.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
122,Where is Git?,"Get Help,Git",,2,"
Hi All,
I am learning Git and would like to know is Git refering to Github and Bitbucket? I would like to try the commands on the Real application.
Thanks
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
123,Lesson 3 8/10 Merge Conflict II - unable to delete in code editor,"Get Help,Git",,4,"
Hi, I don’t know how to edit in the code editor for the conflicting branches under step 3 of the Merge Conflict II section.
Also, there seems to be a bug that shows all steps are complete even before I actually attempt them.
Please help me with this. Thanks a bunch!
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>

8c72e4b7aab52381fbbda90f86d997a3b42963d5.jpg3200×1800

","
Can you please tell them the list of commands you typed in before you got the error

Hi Bandit,
Managed to get it working after restarting the exercise.
Thanks for your help!

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
124,How do i print my commit history,"Get Help,Git",,3,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

Please, how do i print my commit history. Thanks
<Below this line, add a link to the EXACT exercise that you are asking about.>
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
","
Nevermind guys. I got it already. Just had to run ‘git log’

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
125,5. git reset 1,"Get Help,Git",,3,"

e62741b2a3463a59e355c4bac44db55134107152.PNG1659×870

I have reset and attempted this several times. I unstage, then I commit with a comment but I cannot get past this.
What am I missing?
","
The command is:
git commit -m “hamlet”

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
126,Is there a manual for this support page?,"Get Help,Git",,3,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
Hi,  I don’t understand how to use this “community”  How do I search for specific help?  It appears I’m in the correct “community”  (is that another word for “bulletin board”  or “chat-room”? )  But I have no clue how to find assistance.  Should I post a notice like this:  ""I need help with git.  I thought I was following the instruction, but I received red error messages (I think they’re error messages) saying that commands must be preceded by “git”.  Which they are.
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
Here is a screen shot of what I’m seeing:  
6512ea09ca43f4c11050ddb28f580afeb7114c98.png712×815

<Below this line, add a screenshot of your whole web browser so that we can see what you see.>Thanks for any help that you can offer.
And . . . how are we to know if we’ve been given the correct answer - just try whatever someone suggests?
Thanks.
So, now, I’ve received an error message regarding this message which said something to the effect of “New User can only post one image.” which is all that I am posting.  ?!?
","
why is there a full stop (.) after txt?

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
127,"Help with #6, git diff","Get Help,Git",,5,"
I can’t figure out step two. Help!
I type “git diff filename” (instead of “filename” I put scene-1.txt)
What do I do?
","
Write
git diff scene-1.txt
into the black part of the screen?




 bytewhiz10321:

What do I do?


When you use git diff, you don’t include a filename.

im having the same problems:tired_face:

"
128,How do i complete 6/9 step 2?,"Get Help,Git",,2,"
how do i complete git level 6/9 step 2 need help pls
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
129,12. Or - 9. More on Control Flow in JS || HELP?,"Get Help,Git",,2,"
hey im having a problem in
var tired = true;
var bored = false;
var nap = function() {
// Add your if/else statement here!
if (tired || bored === true) {
return true;
}
else () {
return false;
}
};
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
130,Exit from terminal,"Get Help,Git",,4,"
how to exit from terminal? i always get error message when i type q to exit how to exit from terminal
","
You only need to use q when you want to exit from git diff mode.  You never exit from the terminal.
If you post a screen shot showing the problem, that could help.


b27422c5bbe07efdcf45f292f84326fdf52549c0.jpg2560×1024


quit is not Systematically necessary on this exercice, if you cant type on the console we need to quit
but that was not the case for we…
"
131,4. git checkout,"Get Help,Git",,4,"
me to 
be64d43ef759651aa0ee040af996ad961f47491e.jpg2560×1024

","
to switch branch, you need checkout, not branch

yes i see,
thanks for the quick response

"
132,4 git checkout help on this one,"Get Help,Git",,8,"
git checkout master
I do not understand why these codes above does not work.  Can someone show me where mistakes are please?  Many thx 2 all
","
step 1? You are in the master branch (you check this with: git branch) you want to use git checkout to switch to the fencing branch

I did that but still I am getting this error: pathspec ‘fencing’ did not match any file(s) known to git.

Sounds like you don’t have a branch by that name, were you perhaps meant to create it yourself first?

Yeah I did but I think I had wrong spelling cz I reset my code and started from scratch and it worked.

Could you show us with screenshots the branches you have and what you have tried? I can do very little with the information you provided

3 posts were split to a new topic: 4. git checkout

"
133,Git fetch orgin produces error,"Get Help,Git",,11,"

df30d967fbbb8c1a67db31b409ca9eca25fc8f23.jpg1540×790
In the Git teamwork exercise I am working on exercise 5 (git merge).
The code that I enter is:


cd my-quizzes          



git fetch orgin



git merge orgin/master



line 2 produces this error:  ‘fatal, origin does not appear to be a git repository’
‘fatal could not read from remote repository’
‘Please make sure you have the correct access rights and the repository exists’
line 3 produces the error:    ‘not something we can merge’
I have examined the current directory with $pwd which shows:
/home/ccuser/workspace/curriculum-a/my-quizzes
I used git branch to confirm that I am on the master directory.
I have examined other solutions posted in this forum and they do not seem to be working for me.  Can someone please help me identify my error.
231aa4b41c519c33c0dd6b8bbdd4c27df5b74a58.jpg1296×926

","
Try going back to the previous exercise and redoing it.

That did not help.  I did every lesson over again, thinking that I may have misspelled a file name or entered a command incorrectly.  There is some sort of error.  Furthermore, the solution suggested by other commenters in this forum requires the command   git fetch orgin, which is pretty unintuitive considering the previous lesson introducing the fetch command mentions nothing about including a path/branch name (origin).

Thanks for the suggestion though.  I’m going to proceed with learning Git through a different source.

Here is what it looks like when I try it:

ca6ac296cd50d92b9f478c09cbcfbb2b63c55082.png831×503


I completed this by simply typing in pwd which showed I was still in the working directory.
to correct, I took the advice of one of the others and closed the bash instance and reopened it, which put me back into the main linux directory and I was able to complete the git fetch and then git merge without issue.
I would suggest to anyone that sees the issue please follow designslayers advice and close the bash terminal.

There is a spelling error which is why is it not working.
you typed in
$git merge orgin/master
and it would work if origin was spelled right (It has two i’s one before and after g""
so it would look like this:
$git merge origin/master

Yea it was simply a spelling error.  I forgot about this post.

I tried that as well, but the problem that I see is that the terminal says: “There is no such file or directory” when you input “cd my-quizzes”. So I’m at a loss. Is there a problem with codeacademy’s database or am I doing something wrong. Yes, I get the philosophy if you give us the answers, we’ll eventually learn to code, but not learn to be programmers; however you have to give us the ability to resolve error issue. Else no one will be able to complete the courses on code academy.
I’ll probably have to take this course on Teetree or Code School.

Ok, it looks like after resetting everything (a glitch with codeacademy’s database) and inputting “git remote -v”, “git fetch”, and then “git merge origin/master” it finally works. I seriously think codeacademy needs to consider re-writing the instructions to guide the student through the lesson. I think the fact is, when the student attempts to type any other possible command; it doesn’t correspond to any actual physical file or directory. You simply can’t make a mistake or deviate from what is set in the sequence of instruction.

$git fetch
$git merge origin/master
"
134,Git merge origin/master,"Get Help,Git",,4,"
<The instructions for this topic are unclear and prevent me from moving forward. Additionally, when I click “get code”; there is a failure to connect to code academy’s server. I’m at a loss with this assignment. The exercises are very poorly written. Looking for assistance from someone who has a clue and allow me to complete this course.
Is there a feedback mechanism where users can provide constructive feedback to code academy toward improving the content of the course?
","
Most exercises there are about considering:

the current state
desired state
what commands correspond to that difference

The first point requires you to be familiar with commands like pwd and ls, some git commands like git status or git log also help in figuring out what the current state is
Typing things in without considering what things are won’t be very effective, kind of like frying eggs in your living room - you’d need to relocate to the kitchen first.
Pretty difficult to get feedback to where it makes a difference. Possibly the feedback feature in the exercises - but I don’t know how that is handled, not a clue.

Ok, everything you said made no sense to me and didn’t come near answering the question to the instructions. I appreciate your time in your response however. I’ve already tried the other commands, i.e. git log, git status.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
135,Lost connection to Code Academy,"Get Help,Git",,2,"
Attempting to add text to the “Learn Git” editor; however the terminal doesn’t connect and I get: "" Lost connection to Code Academy.""
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
136,5. git merge prt.3,"Get Help,Git",,6,"
What do I have to do there? I’m so triggered, jsut not getting the freaking point of it >.<
3.
Print the commit history.
In the output, notice that the HEAD commit has changed. The commit message now reads:
Add heading and comment to biology quiz
","
It would probably be a good idea to describe what you’re trying to do and what’s stopping you, otherwise there’s no problem that others can help with

YA, I’m stuck on same thing, something is not working, or maybe I’m not getting what I’m supposed to do.  Or maybe it’s a trick question (I did the first part of this tutorial a month ago and just now am finishing it so not remembering the past stuff too well!)

I was able to move forward by typing
git log
I think that’s what they wanted you to do in step 3 where they say Print the commit history.

Yes, it was like that 
I did too many hours in a row and I literally killed my brainfunctions for the rest of the day, I guess… I couldnt even figured that out, but thanks for the help anyway, although I write it too late. 

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
137,Lesson 6 bugs upon bugs,"Get Help,Git",,3,"
Workspace cannot be restored, can’t merge the file or else it goes to a sub-menu asking for comments on the merge, basically I can’t advance or go back. Seems like the lesson has broken itself
","
Can you please post a full screenshot of it?

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
138,Lessons 5 & 6 stuck/broken,"Get Help,Git",,2,"

732e6a5e26fc42fa08b59952d3758f1ae600c585.png1568×704

Lesson 5 there’s some weird errors that aren’t covered in the lessons and it seems to be bricking everything from 5 onwards for me
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
139,Help on git teamwork!,"Get Help,Git",,2,"
<i can not figure this out! There is no errors or anything else. it just shows “Add: Command not found.” Please help!>

https://www.codecademy.com/courses/learn-git/lessons/git-teamwork/exercises/git-merge-ii?action=lesson_resume
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
